customer_id,first_name,last_name,email,phone_number,address,city,state,zip_code,segment,source_updated_at
1170,Christopher,Foster,watkinsjesus@example.org,(701)978-7579x76098,07722 Hayley Creek,East Tammyville,WA,20775,Bronze,2026-08-15T13:20:19.951309+00:00
1171,Nicholas,Goodwin,apreston@example.com,001-236-440-5923x02375,7969 Harmon Shores,East Timothyland,PW,53123,Gold,2026-08-15T13:20:19.951309+00:00
1172,Eric,Hawkins,bryanroach@example.org,533-726-9308x565,78375 Reed Course,Lake David,MI,96646,Gold,2026-08-15T13:20:19.951309+00:00
1173,Jeffrey,Phillips,xreyes@example.com,217.597.4117,337 Manuel Burgs,Port Sethchester,ID,51055,Silver,2026-08-15T13:20:19.951309+00:00
1174,Ellen,Williams,anthonyacosta@example.net,+1-554-566-7809x904,8996 Pittman Forges Apt. 961,New Jacquelineville,CA,01424,Silver,2026-08-15T13:20:19.951309+00:00
1175,Christina,Chavez,veronica06@example.net,+1-360-926-8643x89700,4724 Linda Crossroad,North Steven,OK,04999,Silver,2026-08-15T13:20:19.952310+00:00
1176,William,Baker,brandi57@example.org,(383)467-5315x62502,394 Owen Parks Apt. 553,Brandonville,MD,25074,Bronze,2026-08-15T13:20:19.952310+00:00
1177,Mary,Nelson,williamrose@example.org,612.313.3456,695 Perry Causeway Apt. 390,East Alexandra,IA,47124,Silver,2026-08-15T13:20:19.952310+00:00
1178,Ronald,Guerrero,emily02@example.com,280.413.0056,422 Mcdowell Islands Apt. 816,Gonzalesstad,VA,82692,Gold,2026-08-15T13:20:19.952310+00:00
1179,Ricky,Elliott,pamelabailey@example.org,350.625.5198x286,38083 Kelsey Mountain,South Rebecca,MN,51483,Gold,2026-08-15T13:20:19.952310+00:00
1180,John,Coleman,stephensgary@example.net,3852441827,4562 Suarez Lane Apt. 166,Port Sandrastad,MP,63854,Gold,2026-08-15T13:20:19.953310+00:00
1181,Kimberly,Stanley,fisherkristina@example.com,001-438-639-1027x4685,73392 Jennifer Ford,Jamesside,WV,57224,Gold,2026-08-15T13:20:19.953310+00:00
1182,Justin,Brown,matthewatkinson@example.org,(619)471-4746x2870,0350 Abigail Route,Whitehaven,MD,44416,Silver,2026-08-15T13:20:19.953310+00:00
1183,Troy,Davis,milleranthony@example.com,+1-503-833-7858,2217 Price Junction Apt. 713,Lake Kylebury,FM,20214,Gold,2026-08-15T13:20:19.953310+00:00
1184,Michael,Garcia,santanajames@example.net,001-674-398-5893x0816,3404 Adam Tunnel Suite 255,New Marytown,ND,60585,Bronze,2026-08-15T13:20:19.954309+00:00
1185,Andrew,Chandler,kristinliu@example.com,001-242-927-7279,611 Robin Springs,East Crystalmouth,PR,54352,Silver,2026-08-15T13:20:19.954309+00:00
1186,Melissa,King,ohuber@example.org,334-288-3616,85269 Robinson Corners Suite 150,Port Hailey,AK,37142,Bronze,2026-08-15T13:20:19.954309+00:00
1187,Brian,Webster,roberto38@example.org,(937)420-8678,100 Stephen Motorway,South Markview,AL,02194,Silver,2026-08-15T13:20:19.954309+00:00
1188,Lori,Cox,jodikramer@example.org,+1-984-387-8170x15106,46087 Samuel Parkway Apt. 364,Hernandezside,RI,37675,Gold,2026-08-15T13:20:19.954309+00:00
1189,Renee,Martinez,bonnie14@example.net,001-395-896-1983,143 Berry Plains,Port Claireton,FM,57616,Silver,2026-08-15T13:20:19.955310+00:00
1190,Derek,Fisher,isabella27@example.net,(576)938-3838,47109 David Haven Apt. 659,Port Rebekah,WI,92377,Silver,2026-08-15T13:20:19.955310+00:00
1191,Elizabeth,Rodriguez,wwalker@example.com,297-603-5434x51566,38391 Cook Gateway Apt. 036,Port Jose,WI,91917,Bronze,2026-08-15T13:20:19.955310+00:00
1192,Savannah,Calderon,lorraine06@example.org,(383)922-2320,0804 Corey Stravenue Apt. 191,Shawburgh,NH,34892,Bronze,2026-08-15T13:20:19.955310+00:00
1193,William,Bates,ajackson@example.net,+1-617-892-6161x02224,4498 Antonio Extension Apt. 648,West Michaelstad,MP,51468,Silver,2026-08-15T13:20:19.955310+00:00
1194,Brandon,Walls,rodriguezkendra@example.com,431-919-1725x2381,479 Stout Centers,North Becky,OH,45455,Gold,2026-08-15T13:20:19.956310+00:00
1195,Lisa,Butler,anthony34@example.net,001-952-451-6434,3384 Tyler Drive,New Jamesborough,ND,91317,Bronze,2026-08-15T13:20:19.956310+00:00
1196,Katrina,Davis,valdezjason@example.org,534.829.2892x0647,018 Caldwell Port Suite 400,Melanieshire,IA,81156,Bronze,2026-08-15T13:20:19.956310+00:00
1197,Derek,Benitez,billybaker@example.org,001-397-829-5061x730,43863 Heidi Shore Suite 251,Stevenbury,OH,66516,Bronze,2026-08-15T13:20:19.956813+00:00
1198,Deborah,Mann,pcunningham@example.net,+1-981-887-7669x274,555 Roberson Rue,East Cody,HI,81839,Gold,2026-08-15T13:20:19.956813+00:00
1199,Laura,Rivers,martinalexander@example.net,639.262.9491x71362,80231 Sutton Mills,Aguilarport,DC,26216,Silver,2026-08-15T13:20:19.956813+00:00
1200,William,Diaz,edwardsdavid@example.org,707-967-6016,624 Julia Stream Suite 742,Sandramouth,KY,83560,Gold,2026-08-15T13:20:19.956813+00:00
