customer_id,first_name,last_name,email,phone_number,address,city,state,zip_code,segment,source_updated_at
1169,Emily,Davis,fostercarrie@example.com,+1-405-745-6539,12219 Hamilton Viaduct Apt. 202,South Amymouth,HI,53275,Bronze,2026-08-15T13:20:26.791816+00:00
1170,Steven,Moore,smorrison@example.org,+1-310-265-9019,787 Robbins Streets Apt. 841,Brownland,DE,19211,Gold,2026-08-15T13:20:26.791816+00:00
1171,Cody,Weber,millerdouglas@example.com,(874)883-0265x050,093 Garrett Lights,Clementsmouth,IA,34597,Gold,2026-08-15T13:20:26.792816+00:00
1172,Sabrina,Mccullough,jcarroll@example.com,6744948311,62235 Cheryl Corner,Youngtown,SC,40707,Gold,2026-08-15T13:20:26.792816+00:00
1173,Alicia,French,juan26@example.org,(341)248-8417x5855,864 Dustin Via Suite 526,New Jason,DE,21422,Gold,2026-08-15T13:20:26.792816+00:00
1174,Pamela,Ford,kimberly33@example.com,956.938.4222,0799 Navarro Unions Apt. 801,Port Debbie,TX,63481,Silver,2026-08-15T13:20:26.792816+00:00
1175,Karen,Schmidt,hardyjocelyn@example.org,+1-465-964-5726x0501,000 Richard Tunnel,Hudsonland,KY,61414,Silver,2026-08-15T13:20:26.793816+00:00
1176,Diana,Smith,franciscowilson@example.org,001-769-603-4220,119 John Track,South Michaelmouth,ID,97776,Bronze,2026-08-15T13:20:26.793816+00:00
1177,Raymond,Bennett,kelleyaaron@example.com,332-603-0851x4123,071 Rachel Spur,Deborahfurt,MP,11797,Silver,2026-08-15T13:20:26.793816+00:00
1178,Kelsey,Cantu,jodygonzales@example.net,790-290-9038,361 Anderson Bridge,New Kayla,WY,50705,Silver,2026-08-15T13:20:26.793816+00:00
1179,Charles,Lee,oochoa@example.org,+1-229-866-9045x63461,30507 Matthew Keys,Lake Joseville,CT,42493,Bronze,2026-08-15T13:20:26.793816+00:00
1180,Amber,Long,wmccormick@example.org,705-303-1363,921 Brittany Spur,Karenmouth,GA,14077,Gold,2026-08-15T13:20:26.794815+00:00
1181,Bryan,Johnson,gregorywhite@example.org,(610)898-7709x5092,290 Tyler Islands Apt. 898,Lewisshire,FM,52948,Bronze,2026-08-15T13:20:26.794815+00:00
1182,Ashley,Smith,james21@example.com,973-298-6994x8847,8962 Lori Lock Apt. 721,Burnettburgh,GA,76744,Bronze,2026-08-15T13:20:26.794815+00:00
1183,Rachel,Cooper,santiagomichael@example.com,+1-471-654-6323,2625 Aaron Junctions,Lake Kimberlyhaven,IA,65346,Bronze,2026-08-15T13:20:26.794815+00:00
1184,Sharon,Alvarez,robertrodriguez@example.org,325.327.3849,297 Joyce Brooks Suite 284,Coopershire,NV,26877,Bronze,2026-08-15T13:20:26.794815+00:00
1185,Jason,Smith,hansenkevin@example.org,9339950731,236 Russo Freeway,Paulstad,WV,61651,Gold,2026-08-15T13:20:26.794815+00:00
1186,Margaret,Rangel,bnorton@example.net,(752)339-6319,87478 Felicia Alley Apt. 074,Blackwellchester,PA,22398,Silver,2026-08-15T13:20:26.796318+00:00
1187,Christopher,Simmons,jordanlisa@example.com,394.905.5517,95188 Wright Plains Suite 701,Melissafurt,PW,09412,Silver,2026-08-15T13:20:26.796318+00:00
1188,Jessica,Lee,eric46@example.com,+1-850-782-6325x686,9877 Bell Parkways Suite 871,Morrisberg,TX,24457,Gold,2026-08-15T13:20:26.796318+00:00
1189,Calvin,Dennis,miguel69@example.org,+1-986-658-9035,681 Powell Brook Suite 341,New Joseph,KY,28113,Silver,2026-08-15T13:20:26.796318+00:00
1190,Elizabeth,Campbell,framirez@example.net,518.809.7278,035 Anderson Wall,Lake Meganville,WV,01327,Silver,2026-08-15T13:20:26.797320+00:00
1191,Taylor,Burns,burnettandrew@example.net,236.441.3165x11748,7580 Hayes Mall,New Staceyview,MD,34378,Gold,2026-08-15T13:20:26.797320+00:00
1192,Matthew,Wilson,sjones@example.org,001-369-713-1009,89577 Randall Forge,Bartonberg,NH,04181,Silver,2026-08-15T13:20:26.797320+00:00
1193,John,Nichols,shannon86@example.com,712-251-6973,221 Martinez Manors Suite 048,Wrightchester,LA,54460,Gold,2026-08-15T13:20:26.797320+00:00
1194,Jonathan,French,blackcurtis@example.com,+1-354-664-1541x307,433 Smith Place Apt. 477,Amberberg,AL,12170,Silver,2026-08-15T13:20:26.797320+00:00
1195,James,Miller,andreahunter@example.com,362-457-1472x15310,2948 Armstrong Route Suite 647,New Michaelfort,IA,62716,Silver,2026-08-15T13:20:26.798320+00:00
1196,Melanie,Swanson,pamela02@example.net,+1-542-484-3962x374,22955 Alfred Falls,South Frankstad,MA,06483,Gold,2026-08-15T13:20:26.798320+00:00
1197,Lisa,Norton,jeremymcintyre@example.org,(493)519-3544,8252 Robert Falls Suite 828,East Michaelstad,NY,12887,Gold,2026-08-15T13:20:26.798320+00:00
1198,Paula,Carr,virginiawalsh@example.net,(903)309-0423x98253,145 Michael Curve,North Michaelfort,PA,82022,Gold,2026-08-15T13:20:26.798320+00:00
1199,Paul,Blevins,michellegreene@example.org,224.222.5468x14544,6375 Angela Mountains,South Barrytown,OR,43652,Bronze,2026-08-15T13:20:26.799234+00:00
1200,Daniel,Khan,maymark@example.org,(287)514-7341,880 Hunter Ranch Apt. 072,South Teresaberg,LA,29740,Silver,2026-08-15T13:20:26.799234+00:00
