customer_id,first_name,last_name,email,phone_number,address,city,state,zip_code,segment,source_updated_at
1170,Scott,Lucas,hortonscott@example.net,774.737.4331x423,3215 Jordan Turnpike Apt. 977,Cynthiaberg,PA,81242,Bronze,2026-08-15T13:19:43.073240+00:00
1171,Erica,Martin,dthompson@example.net,+1-351-477-7616,47889 Miller Union Apt. 874,Lake Benjamin,SD,71265,Bronze,2026-08-15T13:19:43.073240+00:00
1172,Lisa,Turner,diazdavid@example.org,924-215-8163x337,214 Samuel Harbor Apt. 953,Sullivanborough,MD,13689,Bronze,2026-08-15T13:19:43.073240+00:00
1173,Nicholas,Lopez,jtorres@example.org,+1-865-293-6773x95273,73625 Robert Manor Suite 352,Barrettstad,NE,52646,Silver,2026-08-15T13:19:43.074240+00:00
1174,Andrew,Decker,qgaines@example.com,001-256-951-3327,63767 Laura Corners Suite 049,Andrewberg,KY,39085,Bronze,2026-08-15T13:19:43.074240+00:00
1175,Jeffrey,Chavez,margaret00@example.net,292.461.7880,40476 Rita Forest,Lake Carlmouth,OK,43126,Bronze,2026-08-15T13:19:43.074240+00:00
1176,Austin,Taylor,uwilliams@example.net,+1-285-258-6154x668,94669 Stephanie Locks,Samanthabury,OK,98714,Gold,2026-08-15T13:19:43.074240+00:00
1177,Mitchell,Le,jennifer82@example.net,(474)835-7833,64334 Wells Locks Apt. 333,Jamestown,OK,69189,Silver,2026-08-15T13:19:43.074240+00:00
1178,Jeremy,Stein,bullockshirley@example.net,(401)703-0034x953,84066 Morse Ferry,Joshuachester,MD,21134,Bronze,2026-08-15T13:19:43.075240+00:00
1179,Heather,Alexander,timothyadams@example.net,479.217.4935,92148 Nicholas Shoal,Saramouth,KS,54273,Gold,2026-08-15T13:19:43.075240+00:00
1180,Courtney,Simpson,burgesscarmen@example.org,613.283.7842x550,770 Mccoy Ways Suite 958,Cuevaston,WY,84659,Gold,2026-08-15T13:19:43.075240+00:00
1181,Patrick,Heath,brownrichard@example.com,5294071329,10434 Richardson Dam,North Nicole,PA,11547,Silver,2026-08-15T13:19:43.075240+00:00
1182,Stephen,Wallace,zvelasquez@example.com,001-628-401-2048x17169,16737 Hall Center,Elliottmouth,CO,31709,Gold,2026-08-15T13:19:43.075240+00:00
1183,Nicole,James,kathleenroberts@example.com,338-468-5925x2704,445 Matthew Burg,Port Elizabeth,MN,73096,Silver,2026-08-15T13:19:43.076240+00:00
1184,Susan,Moody,sabrinabond@example.net,(406)554-2714x2169,74334 Mosley Gateway Suite 066,Millermouth,GU,42474,Gold,2026-08-15T13:19:43.076240+00:00
1185,Daniel,Ramirez,steven19@example.net,958.417.9629x9263,0970 Lewis Passage Suite 037,Mckeeborough,KY,38400,Bronze,2026-08-15T13:19:43.076240+00:00
1186,Jessica,Jenkins,alexandria73@example.net,5283284626,58853 Walker Pines,Johntown,OH,99365,Bronze,2026-08-15T13:19:43.076240+00:00
1187,Andrea,Dean,uedwards@example.net,+1-209-226-0304,993 Thompson Street,Lake Sethhaven,SC,40911,Bronze,2026-08-15T13:19:43.076240+00:00
1188,Kevin,Henderson,vbriggs@example.net,208.798.9442,31458 David Mountains,South Kathleenfurt,IA,77501,Bronze,2026-08-15T13:19:43.077240+00:00
1189,Lisa,Jimenez,qhernandez@example.com,(890)589-2278x4512,202 Luna Glen Suite 655,Alicetown,ND,02118,Silver,2026-08-15T13:19:43.077240+00:00
1190,Jamie,Miller,amy67@example.com,001-726-425-3882,827 Caldwell Forges,Craigburgh,ID,64201,Gold,2026-08-15T13:19:43.077240+00:00
1191,Adam,Arnold,mkaiser@example.net,413.827.5114x89520,3232 Jason Court,Jasonfort,MA,72958,Gold,2026-08-15T13:19:43.077240+00:00
1192,Andrew,Smith,tylergriffith@example.org,7408424480,685 Barnett Shore Apt. 341,North Virginia,NV,01489,Gold,2026-08-15T13:19:43.077240+00:00
1193,Alejandro,Weber,zpatterson@example.net,771-215-2630x4893,44417 Richards Plain Suite 598,Rodriguezmouth,KS,82447,Gold,2026-08-15T13:19:43.078240+00:00
1194,Ryan,Tate,acox@example.org,789.439.7415x37508,865 Caitlin Centers Suite 586,East Joelton,AR,10794,Silver,2026-08-15T13:19:43.078240+00:00
1195,Robin,Mendez,ysullivan@example.org,001-586-461-8630x841,1926 Michael Forges Apt. 331,Mcguiretown,OK,58917,Bronze,2026-08-15T13:19:43.078744+00:00
1196,Lisa,Watkins,torresgloria@example.net,9672466938,497 Timothy Vista,Lyonsmouth,NV,51909,Bronze,2026-08-15T13:19:43.078744+00:00
1197,Julia,Bruce,weissanthony@example.net,001-532-492-8491x39317,9881 Scott Forges,Perezside,SC,28002,Silver,2026-08-15T13:19:43.078744+00:00
1198,Rebecca,Myers,tylerwilliams@example.net,200-475-2729x44484,205 Lee Island,West Annburgh,UT,30018,Gold,2026-08-15T13:19:43.078744+00:00
1199,Travis,Cooley,dennisruiz@example.net,5792953724,1185 Antonio Stravenue,West Tammyville,OK,66205,Bronze,2026-08-15T13:19:43.078744+00:00
1200,Samuel,Glass,jburns@example.net,298-724-0731x58811,71226 Emily Track Apt. 469,Vargasborough,NE,65290,Gold,2026-08-15T13:19:43.078744+00:00
